ID,ISFRAUD
11413,0
11414,1
11415,0
11416,1
11417,1
11418,0
11419,1
11420,1
11421,0
11422,1
11423,0
11424,0
11425,0
11426,0
11427,1
11428,0
11429,1
11430,1
11431,0
11432,0
11433,0
11434,1
11435,0
11436,0
11437,0
11438,0
11439,0
11440,1
11441,1
11442,1
11443,1
11444,0
11445,1
11446,1
11447,1
11448,0
11449,0
11450,0
11451,1
11452,0
11453,0
11454,1
11455,0
11456,1
11457,1
11458,0
11459,0
11460,1
11461,1
11462,0
11463,1
11464,1
11465,1
11466,0
11467,1
11468,1
11469,0
11470,0
11471,1
11472,0
11473,0
11474,0
11475,0
11476,0
11477,0
11478,0
11479,0
11480,0
11481,1
11482,1
11483,0
11484,0
11485,1
11486,0
11487,1
11488,1
11489,1
11490,0
11491,0
11492,0
11493,0
11494,1
11495,0
11496,0
11497,1
11498,0
11499,1
11500,0
11501,1
11502,0
11503,0
11504,0
11505,0
11506,0
11507,0
11508,0
11509,0
11510,0
11511,1
11512,1
11513,0
11514,1
11515,1
11516,0
11517,1
11518,0
11519,1
11520,1
11521,1
11522,1
11523,1
11524,0
11525,0
11526,1
11527,0
11528,0
11529,0
11530,0
11531,1
11532,0
11533,0
11534,0
11535,1
11536,1
11537,0
11538,0
11539,1
11540,0
11541,0
11542,1
11543,0
11544,0
11545,0
11546,1
11547,1
11548,0
11549,1
11550,0
11551,1
11552,1
11553,1
11554,1
11555,0
11556,1
11557,0
11558,1
11559,0
11560,1
11561,1
11562,0
11563,1
11564,1
11565,1
11566,0
11567,0
11568,0
11569,0
11570,0
11571,1
11572,0
11573,0
11574,0
11575,1
11576,0
11577,0
11578,0
11579,1
11580,0
11581,0
11582,0
11583,0
11584,0
11585,0
11586,0
11587,1
11588,0
11589,0
11590,0
11591,1
11592,0
11593,0
11594,0
11595,1
11596,0
11597,1
11598,0
11599,0
11600,1
11601,0
11602,0
11603,0
11604,1
11605,0
11606,1
11607,0
11608,1
11609,0
11610,1
11611,0
11612,1
11613,1
11614,1
11615,1
11616,1
11617,0
11618,0
11619,0
11620,1
11621,0
11622,0
11623,1
11624,0
11625,1
11626,1
11627,0
11628,1
11629,1
11630,1
11631,0
11632,0
11633,0
11634,1
11635,1
11636,1
11637,0
11638,1
11639,0
11640,0
11641,0
11642,1
11643,0
11644,0
11645,0
11646,0
11647,1
11648,1
11649,0
11650,0
11651,0
11652,1
11653,0
11654,0
11655,1
11656,1
11657,1
11658,1
11659,0
11660,0
11661,0
11662,0
11663,0
11664,0
11665,0
11666,1
11667,1
11668,0
11669,0
11670,0
11671,1
11672,0
11673,1
11674,0
11675,0
11676,1
11677,0
11678,1
11679,1
11680,1
11681,0
11682,0
11683,1
11684,1
11685,1
11686,0
11687,0
11688,1
11689,0
11690,0
11691,0
11692,0
11693,0
11694,1
11695,0
11696,0
11697,1
11698,0
11699,1
11700,1
11701,0
11702,0
11703,0
11704,1
11705,1
11706,1
11707,0
11708,1
11709,0
11710,1
11711,1
11712,0
11713,1
11714,0
11715,0
11716,0
11717,1
11718,1
11719,0
11720,1
11721,0
11722,0
11723,0
11724,1
11725,1
11726,0
11727,1
11728,1
11729,0
11730,0
11731,1
11732,1
11733,0
11734,1
11735,1
11736,1
11737,0
11738,0
11739,1
11740,0
11741,0
11742,1
11743,0
11744,1
11745,0
11746,0
11747,0
11748,0
11749,0
11750,0
11751,0
11752,1
11753,0
11754,0
11755,0
11756,0
11757,0
11758,1
11759,1
11760,0
11761,0
11762,0
11763,0
11764,0
11765,0
11766,0
11767,0
11768,0
11769,1
11770,1
11771,1
11772,0
11773,0
11774,0
11775,1
11776,0
11777,0
11778,1
11779,1
11780,0
11781,1
11782,1
11783,1
11784,0
11785,1
11786,1
11787,1
11788,1
11789,1
11790,1
11791,0
11792,0
11793,1
11794,0
11795,1
11796,1
11797,0
11798,0
11799,0
11800,1
11801,0
11802,0
11803,0
11804,1
11805,0
11806,1
11807,0
11808,1
11809,0
11810,1
11811,0
11812,1
11813,1
11814,1
11815,1
11816,0
11817,1
11818,0
11819,0
11820,0
11821,1
11822,0
11823,0
11824,1
11825,0
11826,0
11827,1
11828,0
11829,0
11830,0
11831,0
11832,0
11833,0
11834,1
11835,0
11836,1
11837,0
11838,0
11839,1
11840,1
11841,1
11842,1
11843,0
11844,1
11845,0
11846,0
11847,0
11848,1
11849,1
11850,0
11851,0
11852,0
11853,1
11854,0
11855,1
11856,1
11857,1
11858,0
11859,1
11860,0
11861,0
11862,0
11863,0
11864,0
11865,0
11866,0
11867,0
11868,0
11869,1
11870,1
11871,0
11872,0
11873,0
11874,0
11875,1
11876,0
11877,1
11878,1
11879,0
11880,1
11881,1
11882,1
11883,0
11884,0
11885,0
11886,0
11887,1
11888,0
11889,1
11890,1
11891,1
11892,1
11893,0
11894,1
11895,1
11896,0
11897,0
11898,0
11899,1
11900,0
11901,0
11902,0
11903,1
11904,1
11905,0
11906,0
11907,0
11908,0
11909,1
11910,0
11911,0
11912,0
11913,0
11914,0
11915,0
11916,0
11917,0
11918,0
11919,0
11920,1
11921,0
11922,0
11923,0
11924,1
11925,0
11926,0
11927,1
11928,1
11929,0
11930,1
11931,1
11932,0
11933,0
11934,1
11935,0
11936,0
11937,0
11938,0
11939,0
11940,0
11941,1
11942,0
11943,1
11944,0
11945,0
11946,1
11947,0
11948,1
11949,0
11950,0
11951,1
11952,0
11953,0
11954,1
11955,1
11956,0
11957,0
11958,1
11959,0
11960,0
11961,0
11962,1
11963,0
11964,1
11965,0
11966,0
11967,0
11968,0
11969,0
11970,1
11971,1
11972,0
11973,1
11974,0
11975,0
11976,0
11977,1
11978,0
11979,0
11980,0
11981,1
11982,0
11983,0
11984,0
11985,1
11986,0
11987,0
11988,1
11989,0
11990,1
11991,0
11992,1
11993,0
11994,0
11995,1
11996,1
11997,1
11998,0
11999,0
12000,1
12001,1
12002,1
12003,1
12004,1
12005,1
12006,0
12007,1
12008,1
12009,0
12010,0
12011,1
12012,0
12013,1
12014,1
12015,0
12016,0
12017,1
12018,1
12019,0
12020,1
12021,0
12022,0
12023,1
12024,1
12025,0
12026,1
12027,0
12028,1
12029,0
12030,0
12031,1
12032,0
12033,1
12034,1
12035,1
12036,0
12037,0
12038,0
12039,0
12040,1
12041,0
12042,0
12043,0
12044,1
12045,1
12046,0
12047,1
12048,0
12049,0
12050,1
12051,0
12052,0
12053,1
12054,0
12055,0
12056,0
12057,0
12058,0
12059,1
12060,0
12061,1
12062,0
12063,1
12064,1
12065,1
12066,0
12067,0
12068,1
12069,0
12070,1
12071,1
12072,0
12073,1
12074,0
12075,0
12076,0
12077,0
12078,1
12079,0
12080,1
12081,0
12082,0
12083,1
12084,0
12085,1
12086,0
12087,0
12088,0
12089,0
12090,0
12091,1
12092,0
12093,1
12094,1
12095,1
12096,0
12097,0
12098,0
12099,1
12100,0
12101,0
12102,1
12103,0
12104,1
12105,1
12106,0
12107,1
12108,0
12109,0
12110,0
12111,1
12112,0
12113,0
12114,0
12115,1
12116,0
12117,0
12118,1
12119,0
12120,1
12121,0
12122,0
12123,1
12124,0
12125,0
12126,0
12127,1
12128,1
12129,0
12130,1
12131,0
12132,0
12133,0
12134,1
12135,0
12136,0
12137,1
12138,0
12139,0
12140,1
12141,1
12142,0
12143,0
12144,0
12145,0
12146,1
12147,1
12148,0
12149,0
12150,0
12151,0
12152,0
12153,0
12154,0
12155,0
12156,0
12157,1
12158,0
12159,0
12160,0
12161,0
12162,0
12163,1
12164,1
12165,1
12166,1
12167,1
12168,0
12169,1
12170,1
12171,0
12172,0
12173,0
12174,0
12175,1
12176,0
12177,0
12178,0
12179,1
12180,1
12181,0
12182,1
12183,0
12184,1
12185,1
12186,1
12187,0
12188,1
12189,0
12190,1
12191,0
12192,1
12193,0
12194,1
12195,1
12196,1
12197,1
12198,1
12199,0
12200,1
12201,1
12202,0
12203,1
12204,1
12205,1
12206,0
12207,1
12208,0
12209,0
12210,1
12211,1
12212,0
12213,0
12214,0
12215,0
12216,1
12217,0
12218,0
12219,0
12220,0
12221,0
12222,0
12223,0
12224,0
12225,0
12226,1
12227,0
12228,1
12229,1
12230,0
12231,1
12232,0
12233,0
12234,1
12235,1
12236,1
12237,1
12238,1
12239,1
12240,0
12241,1
12242,1
12243,0
12244,1
12245,0
12246,1
12247,0
12248,1
12249,0
12250,0
12251,0
12252,0
12253,1
12254,0
12255,1
12256,1
12257,0
12258,1
12259,0
12260,1
12261,1
12262,0
12263,1
12264,1
12265,0
12266,0
12267,0
12268,1
12269,0
12270,1
12271,1
12272,1
12273,0
12274,0
12275,0
12276,0
12277,0
12278,1
12279,0
12280,0
12281,0
12282,0
12283,0
12284,1
12285,0
12286,0
12287,0
12288,0
12289,1
12290,1
12291,1
12292,0
12293,1
12294,0
12295,1
12296,0
12297,0
12298,1
12299,0
12300,0
12301,0
12302,1
12303,0
12304,0
12305,0
12306,0
12307,0
12308,0
12309,1
12310,0
12311,0
12312,0
12313,0
12314,0
12315,1
12316,0
12317,1
12318,0
12319,1
12320,0
12321,1
12322,0
12323,0
12324,0
12325,1
12326,0
12327,0
12328,1
12329,1
12330,0
12331,0
12332,1
12333,1
12334,0
12335,1
12336,1
12337,0
12338,0
12339,0
12340,1
12341,1
12342,0
12343,0
12344,1
12345,1
12346,1
12347,1
12348,0
12349,0
12350,0
12351,0
12352,1
12353,0
12354,0
12355,0
12356,0
12357,0
12358,1
12359,0
12360,0
12361,0
12362,1
12363,0
12364,1
12365,1
12366,1
12367,0
12368,0
12369,0
12370,0
12371,0
12372,1
12373,0
12374,0
12375,1
12376,0
12377,0
12378,0
12379,1
12380,0
12381,1
12382,1
12383,0
12384,1
12385,0
12386,0
12387,0
12388,0
12389,0
12390,1
12391,0
12392,0
12393,0
12394,1
12395,0
12396,0
12397,0
12398,1
12399,0
12400,1
12401,1
12402,0
12403,0
12404,0
12405,1
12406,1
12407,1
12408,0
12409,0
12410,0
12411,0
12412,0
12413,0
12414,0
12415,0
12416,1
12417,1
12418,1
12419,1
12420,1
12421,1
12422,0
12423,0
12424,1
12425,0
12426,1
12427,1
12428,0
12429,1
12430,1
12431,0
12432,0
12433,0
12434,1
12435,0
12436,0
12437,0
12438,0
12439,0
12440,1
12441,1
12442,1
12443,1
12444,0
12445,0
12446,0
12447,0
12448,1
12449,1
12450,0
12451,1
12452,0
12453,0
12454,1
12455,0
12456,1
12457,1
12458,1
12459,0
12460,0
12461,0
12462,0
12463,1
12464,1
12465,1
12466,0
12467,0
12468,0
12469,1
12470,1
12471,0
12472,0
12473,1
12474,0
12475,1
12476,0
12477,0
12478,0
12479,0
12480,0
12481,0
12482,0
12483,0
12484,0
12485,0
12486,0
12487,1
12488,0
12489,1
12490,0
12491,0
12492,0
12493,0
12494,0
12495,0
12496,0
12497,0
12498,1
12499,0
12500,0
12501,1
12502,0
12503,1
12504,1
12505,1
12506,0
12507,0
12508,0
12509,1
12510,1
12511,1
12512,0
12513,1
12514,0
12515,1
12516,1
12517,0
12518,0
12519,0
12520,0
12521,0
12522,0
12523,0
12524,0
12525,0
12526,1
12527,0
12528,0
12529,0
12530,0
12531,1
12532,0
12533,0
12534,1
12535,0
12536,1
12537,1
12538,1
12539,0
12540,0
12541,0
12542,1
12543,0
12544,1
12545,1
12546,0
12547,0
12548,1
12549,1
12550,0
12551,0
12552,0
12553,0
12554,0
12555,1
12556,0
12557,1
12558,1
12559,1
12560,0
12561,1
12562,1
12563,0
12564,0
12565,0
12566,0
12567,1
12568,0
12569,1
12570,1
12571,0
12572,0
12573,1
12574,0
12575,1
12576,0
12577,1
12578,0
12579,0
12580,0
12581,1
12582,0
12583,0
12584,1
12585,0
12586,0
12587,1
12588,0
12589,0
12590,1
12591,0
12592,1
12593,0
12594,1
12595,0
12596,0
12597,0
12598,1
12599,0
12600,0
12601,0
12602,0
12603,1
12604,0
12605,1
12606,0
12607,0
12608,0
12609,0
12610,1
12611,1
12612,1
12613,0
12614,1
12615,0
12616,0
12617,1
12618,0
12619,0
12620,1
12621,0
12622,0
12623,1
12624,0
12625,0
12626,0
12627,0
12628,0
12629,0
12630,1
12631,0
12632,0
12633,0
12634,1
12635,1
12636,0
12637,1
12638,0
12639,0
12640,1
12641,0
12642,1
12643,0
12644,0
12645,1
12646,1
12647,1
12648,0
12649,0
12650,0
12651,0
12652,0
12653,0
12654,0
12655,0
12656,0
12657,1
12658,1
12659,0
12660,1
12661,0
12662,0
12663,1
12664,0
12665,1
12666,0
12667,0
12668,1
12669,1
12670,1
12671,1
12672,0
12673,0
12674,0
12675,1
12676,1
12677,0
12678,1
12679,0
12680,0
12681,0
12682,1
12683,0
12684,1
12685,0
12686,0
12687,0
12688,0
12689,0
12690,0
12691,0
12692,1
12693,1
12694,1
12695,1
12696,1
12697,0
12698,1
12699,0
12700,0
12701,1
12702,0
12703,1
12704,1
12705,0
12706,0
12707,0
12708,1
12709,0
12710,1
12711,0
12712,1
12713,0
12714,0
12715,0
12716,1
12717,1
12718,0
12719,0
12720,0
12721,0
12722,1
12723,0
12724,1
12725,1
12726,0
12727,1
12728,0
12729,0
12730,1
12731,0
12732,1
12733,0
12734,0
12735,0
12736,0
12737,0
12738,1
12739,0
12740,0
12741,0
12742,1
12743,0
12744,0
12745,1
12746,0
12747,0
12748,1
12749,1
12750,0
12751,0
12752,1
12753,0
12754,0
12755,0
12756,0
12757,0
12758,0
12759,0
12760,0
12761,0
12762,0
12763,0
12764,0
12765,1
12766,0
12767,0
12768,1
12769,0
12770,1
12771,0
12772,0
12773,0
12774,1
12775,0
12776,0
12777,1
12778,1
12779,0
12780,1
12781,1
12782,1
12783,0
12784,1
12785,1
12786,0
12787,1
12788,0
12789,0
12790,1
12791,1
12792,0
12793,1
12794,1
12795,0
12796,1
12797,0
12798,0
12799,0
12800,0
12801,0
12802,0
12803,0
12804,1
12805,1
12806,0
12807,1
12808,1
12809,0
12810,0
12811,1
12812,1
12813,1
12814,1
12815,0
12816,0
12817,0
12818,0
12819,0
12820,1
12821,0
12822,0
12823,0
12824,1
12825,0
12826,0
12827,1
12828,0
12829,0
12830,0
12831,0
12832,0
12833,1
12834,1
12835,0
12836,1
12837,0
12838,1
12839,1
12840,1
12841,1
12842,1
12843,0
12844,0
12845,0
12846,0
12847,1
12848,0
12849,0
12850,0
12851,0
12852,1
12853,0
12854,0
12855,1
12856,1
12857,1
12858,1
12859,1
12860,0
12861,1
12862,0
12863,1
12864,0
12865,1
12866,0
12867,1
12868,1
12869,0
12870,0
12871,1
12872,0
12873,0
12874,1
12875,0
12876,1
12877,1
12878,0
12879,1
12880,0
12881,1
12882,1
12883,1
12884,0
12885,0
12886,0
12887,1
12888,0
12889,0
12890,0
12891,1
12892,1
12893,1
12894,1
12895,1
12896,0
12897,1
12898,1
12899,0
12900,0
12901,0
12902,0
12903,1
12904,0
12905,0
12906,0
12907,0
12908,0
12909,0
12910,1
12911,0
12912,0
12913,0
12914,0
12915,0
12916,0
12917,0
12918,0
12919,0
12920,0
12921,0
12922,0
12923,1
12924,1
12925,0
12926,0
12927,0
12928,1
12929,0
12930,0
12931,1
12932,0
12933,1
12934,1
12935,0
12936,0
12937,0
12938,1
12939,0
12940,1
12941,1
12942,1
12943,0
12944,0
12945,0
12946,0
12947,0
12948,1
12949,1
12950,0
12951,1
12952,1
12953,0
12954,1
12955,1
12956,1
12957,1
12958,1
12959,0
12960,1
12961,0
12962,0
12963,0
12964,0
12965,1
12966,0
12967,0
12968,0
12969,0
12970,0
12971,1
12972,0
12973,1
12974,0
12975,0
12976,0
12977,1
12978,0
12979,0
12980,1
12981,1
12982,1
12983,0
12984,0
12985,0
12986,0
12987,1
12988,0
12989,0
12990,1
12991,1
12992,0
12993,0
12994,1
12995,1
12996,1
12997,0
12998,0
12999,0
13000,0
13001,0
13002,0
13003,0
13004,1
13005,0
13006,1
13007,1
13008,0
13009,0
13010,1
13011,1
13012,0
13013,1
13014,0
13015,0
13016,0
13017,0
13018,0
13019,0
13020,0
13021,0
13022,0
13023,0
13024,1
13025,0
13026,1
13027,1
13028,0
13029,1
13030,1
13031,0
13032,0
13033,0
13034,0
13035,0
13036,0
13037,0
13038,0
13039,1
13040,1
13041,0
13042,0
13043,0
13044,1
13045,1
13046,1
13047,0
13048,1
13049,1
13050,0
13051,0
13052,0
13053,1
13054,0
13055,1
13056,0
13057,0
13058,0
13059,0
13060,0
13061,0
13062,1
13063,0
13064,0
13065,0
13066,0
13067,0
13068,0
13069,0
13070,0
13071,0
13072,0
13073,1
13074,0
13075,1
13076,1
13077,0
13078,0
13079,1
13080,0
13081,1
13082,1
13083,0
13084,0
13085,1
13086,0
13087,0
13088,0
13089,1
13090,0
13091,1
13092,1
13093,0
13094,1
13095,1
13096,1
13097,0
13098,1
13099,0
13100,0
13101,0
13102,0
13103,0
13104,1
13105,1
13106,1
13107,1
13108,1
13109,0
13110,0
13111,1
13112,1
13113,0
13114,1
13115,0
13116,0
13117,1
13118,1
13119,0
13120,1
13121,1
13122,1
13123,1
13124,1
13125,1
13126,1
13127,0
13128,0
13129,1
13130,1
13131,1
13132,0
13133,0
13134,1
13135,1
13136,1
13137,1
13138,1
13139,0
13140,0
13141,1
13142,1
13143,0
13144,0
13145,0
13146,0
13147,0
13148,0
13149,0
13150,1
13151,1
13152,0
13153,1
13154,1
13155,1
13156,1
13157,0
13158,1
13159,0
13160,0
13161,1
13162,0
13163,0
13164,1
13165,1
13166,0
13167,0
13168,0
13169,0
13170,0
13171,0
13172,0
13173,1
13174,1
13175,1
13176,1
13177,0
13178,1
13179,0
13180,1
13181,1
13182,0
13183,1
13184,0
13185,1
13186,1
13187,1
13188,0
13189,1
13190,1
13191,0
13192,1
13193,0
13194,0
13195,0
13196,1
13197,1
13198,1
13199,0
13200,1
13201,0
13202,0
13203,0
13204,0
13205,1
13206,0
13207,0
13208,1
13209,0
13210,0
13211,0
13212,1
13213,1
13214,1
13215,1
13216,0
13217,0
13218,1
13219,1
13220,1
13221,0
13222,0
13223,1
13224,0
13225,0
13226,0
13227,1
13228,0
13229,0
13230,0
13231,0
13232,0
13233,0
13234,0
13235,1
13236,1
13237,0
13238,0
13239,1
13240,1
13241,1
13242,0
13243,1
13244,1
13245,0
13246,1
13247,0
13248,0
13249,1
13250,0
13251,1
13252,0
13253,1
13254,0
13255,0
13256,0
13257,1
13258,1
13259,0
13260,0
13261,0
13262,1
13263,0
13264,1
13265,0
13266,1
13267,0
13268,0
13269,0
13270,0
13271,0
13272,0
13273,0
13274,1
13275,1
13276,1
13277,1
13278,1
13279,1
13280,1
13281,0
13282,0
13283,0
13284,1
13285,1
13286,0
13287,1
13288,0
13289,1
13290,0
13291,1
13292,0
13293,0
13294,1
13295,1
13296,0
13297,0
13298,1
13299,0
13300,0
13301,0
13302,1
13303,1
13304,1
13305,1
13306,1
13307,0
13308,0
13309,1
13310,0
13311,1
13312,0
13313,0
13314,0
13315,0
13316,1
13317,1
13318,0
13319,0
13320,1
13321,0
13322,0
13323,1
13324,0
13325,0
13326,1
13327,0
13328,0
13329,0
13330,0
13331,0
13332,0
13333,0
13334,1
13335,1
13336,0
13337,0
13338,0
13339,0
13340,0
13341,0
13342,1
13343,1
13344,0
13345,1
13346,1
13347,0
13348,0
13349,0
13350,1
13351,0
13352,0
13353,0
13354,1
13355,0
13356,0
13357,1
13358,0
13359,1
13360,1
13361,0
13362,0
13363,0
13364,0
13365,0
13366,0
13367,1
13368,0
13369,0
13370,1
13371,0
13372,1
13373,0
13374,1
13375,0
13376,1
13377,0
13378,0
13379,1
13380,1
13381,1
13382,0
13383,1
13384,1
13385,0
13386,0
13387,0
13388,0
13389,1
13390,1
13391,1
13392,0
13393,0
13394,1
13395,1
13396,1
13397,0
13398,0
13399,0
13400,0
13401,1
13402,1
13403,1
13404,0
13405,0
13406,0
13407,1
13408,0
13409,0
13410,1
13411,0
13412,0
13413,0
13414,0
13415,0
13416,0
13417,1
13418,0
13419,1
13420,1
13421,0
13422,1
13423,0
13424,1
13425,0
13426,1
13427,1
13428,1
13429,1
13430,0
13431,0
13432,1
13433,1
13434,0
13435,0
13436,0
13437,0
13438,1
13439,1
13440,1
13441,1
13442,0
13443,1
13444,0
13445,0
13446,1
13447,1
13448,0
13449,1
13450,0
13451,0
13452,0
13453,0
13454,0
13455,0
13456,0
13457,0
13458,1
13459,0
13460,0
13461,0
13462,0
13463,1
13464,0
13465,0
13466,0
13467,0
13468,0
13469,0
13470,1
13471,1
13472,0
13473,0
13474,1
13475,0
13476,0
13477,1
13478,1
13479,0
13480,1
13481,0
13482,0
13483,0
13484,0
13485,0
13486,1
13487,1
13488,0
13489,0
13490,0
13491,0
13492,0
13493,0
13494,1
13495,1
13496,1
13497,1
13498,1
13499,1
13500,0
13501,0
13502,0
13503,0
13504,0
13505,0
13506,0
13507,0
13508,0
13509,0
13510,0
13511,0
13512,0
13513,0
13514,1
13515,0
13516,0
13517,0
13518,1
13519,0
13520,0
13521,0
13522,1
13523,0
13524,0
13525,1
13526,0
13527,0
13528,0
13529,0
13530,0
13531,0
13532,0
13533,1
13534,0
13535,0
13536,0
13537,0
13538,1
13539,0
13540,0
13541,1
13542,0
13543,0
13544,0
13545,0
13546,0
13547,0
13548,0
13549,0
13550,0
13551,0
13552,1
13553,1
13554,1
13555,0
13556,0
13557,0
13558,0
13559,0
13560,0
13561,0
13562,0
13563,0
13564,1
13565,1
13566,0
13567,1
13568,0
13569,0
13570,0
13571,0
13572,0
13573,0
13574,1
13575,1
13576,1
13577,1
13578,1
13579,0
13580,1
13581,1
13582,0
13583,0
13584,1
13585,0
13586,0
13587,1
13588,0
13589,0
13590,0
13591,0
13592,0
13593,0
13594,0
13595,0
13596,1
13597,0
13598,1
13599,1
13600,0
13601,0
13602,1
13603,1
13604,0
13605,1
13606,1
13607,0
13608,1
13609,1
13610,1
13611,0
13612,1
13613,1
13614,1
13615,1
13616,0
13617,0
13618,1
13619,1
13620,1
13621,1
13622,0
13623,0
13624,0
13625,1
13626,0
13627,1
13628,1
13629,0
13630,0
13631,1
13632,0
13633,1
13634,1
13635,1
13636,0
13637,0
13638,0
13639,0
13640,0
13641,0
13642,0
13643,0
13644,0
13645,1
13646,0
13647,0
13648,0
13649,0
13650,0
13651,0
13652,1
13653,0
13654,0
13655,1
13656,1
13657,0
13658,0
13659,0
13660,0
13661,0
13662,1
13663,1
13664,1
13665,0
13666,0
13667,0
13668,1
13669,0
13670,0
13671,0
13672,1
13673,1
13674,0
13675,1
13676,0
13677,0
13678,0
13679,1
13680,1
13681,1
13682,1
13683,0
13684,0
13685,0
13686,1
13687,0
13688,1
13689,1
13690,1
13691,1
13692,0
13693,0
13694,0
13695,1
13696,0
13697,1
13698,0
13699,0
13700,0
13701,0
13702,0
13703,1
13704,0
13705,1
13706,1
13707,0
13708,1
13709,0
13710,0
13711,0
13712,0
13713,0
13714,0
13715,1
13716,0
13717,1
13718,0
13719,0
13720,1
13721,1
13722,0
13723,1
13724,1
13725,1
13726,0
13727,0
13728,0
13729,1
13730,0
13731,0
13732,1
13733,1
13734,1
13735,1
13736,1
13737,1
13738,1
13739,0
13740,1
13741,0
13742,0
13743,0
13744,1
13745,0
13746,1
13747,1
13748,1
13749,0
13750,1
13751,0
13752,1
13753,0
13754,0
13755,0
13756,1
13757,1
13758,0
13759,0
13760,0
13761,1
13762,1
13763,0
13764,1
13765,0
13766,0
13767,1
13768,0
13769,1
13770,1
13771,0
13772,0
13773,0
13774,0
13775,0
13776,1
13777,1
13778,0
13779,0
13780,1
13781,0
13782,0
13783,0
13784,1
13785,0
13786,0
13787,0
13788,0
13789,0
13790,1
13791,0
13792,1
13793,1
13794,1
13795,1
13796,0
13797,0
13798,0
13799,1
13800,0
13801,1
13802,0
13803,0
13804,1
13805,0
13806,1
13807,0
13808,0
13809,0
13810,0
13811,0
13812,0
13813,0
13814,1
13815,0
13816,1
13817,1
13818,0
13819,0
13820,1
13821,0
13822,0
13823,0
13824,0
13825,1
13826,1
13827,0
13828,1
13829,0
13830,1
13831,0
13832,1
13833,0
13834,0
13835,1
13836,1
13837,1
13838,0
13839,1
13840,1
13841,0
13842,0
13843,0
13844,0
13845,1
13846,0
13847,1
13848,0
13849,1
13850,0
13851,0
13852,1
13853,0
13854,0
13855,0
13856,1
13857,1
13858,0
13859,0
13860,0
13861,0
13862,0
13863,0
13864,1
13865,0
13866,0
13867,1
13868,1
13869,1
13870,0
13871,1
13872,0
13873,0
13874,0
13875,0
13876,1
13877,1
13878,1
13879,0
13880,1
13881,1
13882,0
13883,0
13884,0
13885,0
13886,0
13887,0
13888,1
13889,0
13890,0
13891,0
13892,1
13893,1
13894,0
13895,1
13896,0
13897,0
13898,1
13899,0
13900,0
13901,0
13902,0
13903,1
13904,0
13905,0
13906,0
13907,0
13908,1
13909,0
13910,0
13911,0
13912,1
13913,0
13914,0
13915,0
13916,1
13917,1
13918,0
13919,0
13920,0
13921,0
13922,1
13923,1
13924,0
13925,1
13926,1
13927,0
13928,0
13929,0
13930,0
13931,0
13932,1
13933,0
13934,0
13935,0
13936,0
13937,1
13938,0
13939,0
13940,1
13941,1
13942,0
13943,0
13944,0
13945,1
13946,1
13947,1
13948,0
13949,0
13950,0
13951,1
13952,0
13953,0
13954,1
13955,1
13956,0
13957,0
13958,0
13959,0
13960,1
13961,0
13962,0
13963,0
13964,0
13965,0
13966,0
13967,1
13968,0
13969,0
13970,1
13971,0
13972,0
13973,0
13974,0
13975,0
13976,0
13977,0
13978,0
13979,1
13980,1
13981,1
13982,0
13983,1
13984,0
13985,1
13986,1
13987,0
13988,0
13989,0
13990,0
13991,0
13992,1
13993,1
13994,1
13995,0
13996,0
13997,0
13998,1
13999,0
14000,1
14001,0
14002,0
14003,0
14004,0
14005,1
14006,1
14007,0
14008,0
14009,0
14010,1
14011,0
14012,0
14013,0
14014,0
14015,1
14016,0
14017,0
14018,1
14019,0
14020,0
14021,0
14022,0
14023,1
14024,0
14025,0
14026,1
14027,0
14028,0
14029,0
14030,0
14031,1
14032,0
14033,1
14034,1
14035,0
14036,1
14037,0
14038,1
14039,1
14040,0
14041,0
14042,1
14043,0
14044,0
14045,0
14046,1
14047,0
14048,1
14049,0
14050,1
14051,0
14052,0
14053,1
14054,1
14055,1
14056,0
14057,1
14058,0
14059,1
14060,1
14061,1
14062,0
14063,0
14064,0
14065,0
14066,1
14067,1
14068,0
14069,0
14070,1
14071,0
14072,1
14073,1
14074,0
14075,0
14076,1
14077,1
14078,0
14079,1
14080,1
14081,0
14082,0
14083,1
14084,1
14085,0
14086,0
14087,0
14088,1
14089,0
14090,1
14091,0
14092,1
14093,0
14094,0
14095,1
14096,0
14097,1
14098,0
14099,0
14100,1
14101,1
14102,0
14103,0
14104,0
14105,0
14106,0
14107,0
14108,1
14109,0
14110,1
14111,1
14112,0
14113,1
14114,0
14115,0
14116,1
14117,1
14118,0
14119,0
14120,0
14121,0
14122,0
14123,1
14124,1
14125,0
14126,0
14127,0
14128,0
14129,0
14130,0
14131,1
14132,0
14133,0
14134,0
14135,0
14136,1
14137,1
14138,1
14139,0
14140,0
14141,0
14142,0
14143,1
14144,0
14145,1
14146,1
14147,1
14148,0
14149,0
14150,0
14151,0
14152,1
14153,0
14154,0
14155,1
14156,0
14157,0
14158,0
14159,1
14160,0
14161,1
14162,0
14163,0
14164,0
14165,0
14166,0
14167,1
14168,0
14169,1
14170,0
14171,0
14172,1
14173,1
14174,0
14175,0
14176,0
14177,1
14178,1
14179,0
14180,0
14181,0
14182,1
14183,1
14184,0
14185,0
14186,1
14187,0
14188,1
14189,0
14190,1
14191,0
14192,0
14193,0
14194,0
14195,1
14196,0
14197,0
14198,0
14199,0
14200,0
14201,1
14202,0
14203,0
14204,1
14205,0
14206,0
14207,0
14208,1
14209,0
